-5	1.93333	-7.58522
-5	1.96667	-7.65663
-5	2	-7.7287
-5	2.03333	-7.8014
-5	2.06667	-7.87387
-5	2.1	-7.94651
-5	2.13333	-8.01925
-5	2.16667	-8.09267
-5	2.2	-8.16648
-5	2.23333	-8.24099
-5	2.26667	-8.31561
-5	2.3	-8.39029
-5	2.33333	-8.46535
-5	2.36667	-8.54063
-5	2.4	-8.61624
-5	2.43333	-8.69199
-5	2.46667	-8.76817
-5	2.5	-8.84421
-5	2.53333	-8.92043
-5	2.56667	-8.997
-5	2.6	-9.07374
-5	2.63333	-9.15067
-5	2.66667	-9.22755
-5	2.7	-9.30438
-5	2.73333	-9.38149
-5	2.76667	-9.45865
-5	2.8	-9.53594
-5	2.83333	-9.61317
-5	2.86667	-9.6905
-5	2.9	-9.76786
-5	2.93333	-9.84521
-5	2.96667	-9.92254
-5	3	-10
-5	3.03333	-10
-5	3.06667	-10
-5	3.1	-10
-5	3.13333	-10
-5	3.16667	-10
-5	3.2	-10
-5	3.23333	-10
-5	3.26667	-10
-5	3.3	-10
-5	3.33333	-10
-5	3.36667	-10
-5	3.4	-10
-5	3.43333	-10
-5	3.46667	-10
-5	3.5	-10
-5	3.53333	-10
-5	3.56667	-10
-5	3.6	-10
-5	3.63333	-10
-5	3.66667	-10
-5	3.7	-10
-5	3.73333	-10
-5	3.76667	-10
-5	3.8	-10
-5	3.83333	-10
-5	3.86667	-10
-5	3.9	-10
-5	3.93333	-10
-5	3.96667	-10
-5	4	-10
-5	4.03333	-10
-5	4.06667	-10
-5	4.1	-10
-5	4.13333	-10
-5	4.16667	-10
-5	4.2	-10
-5	4.23333	-10
-5	4.26667	-10
-5	4.3	-10
-5	4.33333	-10
-5	4.36667	-10
-5	4.4	-10
-5	4.43333	-10
-5	4.46667	-10
-5	4.5	-10
-5	4.53333	-10
-5	4.56667	-10
-5	4.6	-10
-5	4.63333	-10
-5	4.66667	-10
-5	4.7	-10
-5	4.73333	-10
-5	4.76667	-10
-5	4.8	-10
-5	4.83333	-10
-5	4.86667	-10
-5	4.9	-10
-5	4.93333	-10
-5	4.96667	-10
-4.96667	-5	-10
-4.96667	-4.96667	-10
-4.96667	-4.93333	-10
-4.96667	-4.9	-10
-4.96667	-4.86667	-10
-4.96667	-4.83333	-10
-4.96667	-4.8	-10
-4.96667	-4.76667	-10
-4.96667	-4.73333	-10
-4.96667	-4.7	-10
-4.96667	-4.66667	-10
-4.96667	-4.63333	-10
-4.96667	-4.6	-10
-4.96667	-4.56667	-10
-4.96667	-4.53333	-10
-4.96667	-4.5	-10
-4.96667	-4.46667	-10
-4.96667	-4.43333	-10
-4.96667	-4.4	-10
-4.96667	-4.36667	-10
-4.96667	-4.33333	-10
-4.96667	-4.3	-10
-4.96667	-4.26667	-10
-4.96667	-4.23333	-10
-4.96667	-4.2	-10
-4.96667	-4.16667	-10
-4.96667	-4.13333	-10
-4.96667	-4.1	-10
-4.96667	-4.06667	-10
-4.96667	-4.03333	-10
-4.96667	-4	-10
-4.96667	-3.96667	-10
-4.96667	-3.93333	-10
-4.96667	-3.9	-10
-4.96667	-3.86667	-10
-4.96667	-3.83333	-10
-4.96667	-3.8	-10
-4.96667	-3.76667	-10
-4.96667	-3.73333	-10
-4.96667	-3.7	-10
-4.96667	-3.66667	-10
-4.96667	-3.63333	-10
-4.96667	-3.6	-10
-4.96667	-3.56667	-10
-4.96667	-3.53333	-10
-4.96667	-3.5	-10
-4.96667	-3.46667	-10
-4.96667	-3.43333	-10
-4.96667	-3.4	-10
-4.96667	-3.36667	-10
-4.96667	-3.33333	-10
-4.96667	-3.3	-10
-4.96667	-3.26667	-10
-4.96667	-3.23333	-10
-4.96667	-3.2	-10
-4.96667	-3.16667	-10
-4.96667	-3.13333	-10
-4.96667	-3.1	-10
-4.96667	-3.06667	-10
-4.96667	-3.03333	-10
-4.96667	-3	-10
-4.96667	-2.96667	-9.92066
-4.96667	-2.93333	-9.8451
-4.96667	-2.9	-9.76903
-4.96667	-2.86667	-9.69126
-4.96667	-2.83333	-9.61461
-4.96667	-2.8	-9.53838
-4.96667	-2.76667	-9.45977
-4.96667	-2.73333	-9.38195
-4.96667	-2.7	-9.30377
-4.96667	-2.66667	-9.22669
-4.96667	-2.63333	-9.15029
-4.96667	-2.6	-9.07468
-4.96667	-2.56667	-8.99935
-4.96667	-2.53333	-8.92293
-4.96667	-2.5	-8.84675
-4.96667	-2.46667	-8.77012
-4.96667	-2.43333	-8.69277
-4.96667	-2.4	-8.61666
-4.96667	-2.36667	-8.53969
-4.96667	-2.33333	-8.46229
-4.96667	-2.3	-8.38708
-4.96667	-2.26667	-8.31281
-4.96667	-2.23333	-8.23982
-4.96667	-2.2	-8.16675
-4.96667	-2.16667	-8.09266
-4.96667	-2.13333	-8.01936
-4.96667	-2.1	-7.94558
-4.96667	-2.06667	-7.87299
-4.96667	-2.03333	-7.8004
-4.96667	-2	-7.72826
-4.96667	-1.96667	-7.65699
-4.96667	-1.93333	-7.58593
-4.96667	-1.9	-7.51568
-4.96667	-1.86667	-7.44572
-4.96667	-1.83333	-7.3775
-4.96667	-1.8	-7.30931
-4.96667	-1.76667	-7.24074
-4.96667	-1.73333	-7.17188
-4.96667	-1.7	-7.10319
-4.96667	-1.66667	-7.0362
-4.96667	-1.63333	-6.97079
-4.96667	-1.6	-6.90495
-4.96667	-1.56667	-6.83882
-4.96667	-1.53333	-6.77484
-4.96667	-1.5	-6.71115
-4.96667	-1.46667	-6.64823
-4.96667	-1.43333	-6.58551
-4.96667	-1.4	-6.52374
-4.96667	-1.36667	-6.46251
-4.96667	-1.33333	-6.40299
-4.96667	-1.3	-6.34385
-4.96667	-1.26667	-6.28544
-4.96667	-1.23333	-6.22834
-4.96667	-1.2	-6.17201
-4.96667	-1.16667	-6.11616
-4.96667	-1.13333	-6.06219
-4.96667	-1.1	-6.00851
-4.96667	-1.06667	-5.95593
-4.96667	-1.03333	-5.90544
-4.96667	-1	-5.85559
-4.96667	-0.966667	-5.80685
-4.96667	-0.933333	-5.75943
-4.96667	-0.9	-5.71319
-4.96667	-0.866667	-5.66886
-4.96667	-0.833333	-5.62578
-4.96667	-0.8	-5.58367
-4.96667	-0.766667	-5.5427
-4.96667	-0.733333	-5.50328
-4.96667	-0.7	-5.46538
-4.96667	-0.666667	-5.4286
-4.96667	-0.633333	-5.39371
-4.96667	-0.6	-5.36009
-4.96667	-0.566667	-5.32808
-4.96667	-0.533333	-5.29798
-4.96667	-0.5	-5.26947
-4.96667	-0.466667	-5.24327
-4.96667	-0.433333	-5.21836
-4.96667	-0.4	-5.1955
-4.96667	-0.366667	-5.1743
-4.96667	-0.333333	-5.15456
-4.96667	-0.3	-5.13677
-4.96667	-0.266667	-5.12078
-4.96667	-0.233333	-5.10668
-4.96667	-0.2	-5.09441
-4.96667	-0.166667	-5.08428
-4.96667	-0.133333	-5.07579
-4.96667	-0.1	-5.06948
-4.96667	-0.0666667	-5.06486
-4.96667	-0.0333333	-5.06187
-4.96667	0	-5.06038
-4.96667	0.0333333	-5.06066
-4.96667	0.0666667	-5.06319
-4.96667	0.1	-5.06827
-4.96667	0.133333	-5.07557
-4.96667	0.166667	-5.08409
-4.96667	0.2	-5.09459
-4.96667	0.233333	-5.10716
-4.96667	0.266667	-5.12171
-4.96667	0.3	-5.13766
-4.96667	0.333333	-5.15476
-4.96667	0.366667	-5.17399
-4.96667	0.4	-5.19508
-4.96667	0.433333	-5.21721
-4.96667	0.466667	-5.24139
-4.96667	0.5	-5.26822
-4.96667	0.533333	-5.29772
-4.96667	0.566667	-5.32792
-4.96667	0.6	-5.35949
-4.96667	0.633333	-5.39286
-4.96667	0.666667	-5.42752
-4.96667	0.7	-5.46388
-4.96667	0.733333	-5.50246
-4.96667	0.766667	-5.54218
-4.96667	0.8	-5.5823
-4.96667	0.833333	-5.62412
-4.96667	0.866667	-5.66788
-4.96667	0.9	-5.71182
-4.96667	0.933333	-5.75776
-4.96667	0.966667	-5.80535
-4.96667	1	-5.85336
-4.96667	1.03333	-5.90292
-4.96667	1.06667	-5.95416
-4.96667	1.1	-6.00672
-4.96667	1.13333	-6.0607
-4.96667	1.16667	-6.1149
-4.96667	1.2	-6.17027
-4.96667	1.23333	-6.22637
-4.96667	1.26667	-6.2828
-4.96667	1.3	-6.34097
-4.96667	1.33333	-6.40002
-4.96667	1.36667	-6.45957
-4.96667	1.4	-6.52016
-4.96667	1.43333	-6.5818
-4.96667	1.46667	-6.64443
-4.96667	1.5	-6.70779
-4.96667	1.53333	-6.77203
-4.96667	1.56667	-6.83686
-4.96667	1.6	-6.90253
-4.96667	1.63333	-6.96866
-4.96667	1.66667	-7.03455
-4.96667	1.7	-7.10181
-4.96667	1.73333	-7.16942
-4.96667	1.76667	-7.23707
-4.96667	1.8	-7.30573
-4.96667	1.83333	-7.37464
-4.96667	1.86667	-7.44439
-4.96667	1.9	-7.51443
-4.96667	1.93333	-7.5848
-4.96667	1.96667	-7.65631
-4.96667	2	-7.72827
-4.96667	2.03333	-7.80108
-4.96667	2.06667	-7.87349
-4.96667	2.1	-7.94614
-4.96667	2.13333	-8.01885
-4.96667	2.16667	-8.09227
-4.96667	2.2	-8.16621
-4.96667	2.23333	-8.24061
-4.96667	2.26667	-8.31541
-4.96667	2.3	-8.39002
-4.96667	2.33333	-8.46517
-4.96667	2.36667	-8.54045
-4.96667	2.4	-8.61615
-4.96667	2.43333	-8.6918
-4.96667	2.46667	-8.76802
-4.96667	2.5	-8.84403
-4.96667	2.53333	-8.92024
-4.96667	2.56667	-8.99683
-4.96667	2.6	-9.07353
-4.96667	2.63333	-9.15043
-4.96667	2.66667	-9.2274
-4.96667	2.7	-9.30418
-4.96667	2.73333	-9.38149
-4.96667	2.76667	-9.45861
-4.96667	2.8	-9.53596
-4.96667	2.83333	-9.61313
-4.96667	2.86667	-9.69049
-4.96667	2.9	-9.7678
-4.96667	2.93333	-9.84519
-4.96667	2.96667	-9.9224
-4.96667	3	-10
-4.96667	3.03333	-10
-4.96667	3.06667	-10
-4.96667	3.1	-10
-4.96667	3.13333	-10
-4.96667	3.16667	-10
-4.96667	3.2	-10
-4.96667	3.23333	-10
-4.96667	3.26667	-10
-4.96667	3.3	-10
-4.96667	3.33333	-10
-4.96667	3.36667	-10
-4.96667	3.4	-10
-4.96667	3.43333	-10
-4.96667	3.46667	-10
-4.96667	3.5	-10
-4.96667	3.53333	-10
-4.96667	3.56667	-10
-4.96667	3.6	-10
-4.96667	3.63333	-10
-4.96667	3.66667	-10
-4.96667	3.7	-10
-4.96667	3.73333	-10
-4.96667	3.76667	-10
-4.96667	3.8	-10
-4.96667	3.83333	-10
-4.96667	3.86667	-10
-4.96667	3.9	-10
-4.96667	3.93333	-10
-4.96667	3.96667	-10
-4.96667	4	-10
-4.96667	4.03333	-10
-4.96667	4.06667	-10
-4.96667	4.1	-10
-4.96667	4.13333	-10
-4.96667	4.16667	-10
-4.96667	4.2	-10
-4.96667	4.23333	-10
-4.96667	4.26667	-10
-4.96667	4.3	-10
-4.96667	4.33333	-10
-4.96667	4.36667	-10
-4.96667	4.4	-10
-4.96667	4.43333	-10
-4.96667	4.46667	-10
-4.96667	4.5	-10
-4.96667	4.53333	-10
-4.96667	4.56667	-10
-4.96667	4.6	-10
-4.96667	4.63333	-10
-4.96667	4.66667	-10
-4.96667	4.7	-10
-4.96667	4.73333	-10
-4.96667	4.76667	-10
-4.96667	4.8	-10
-4.96667	4.83333	-10
-4.96667	4.86667	-10
-4.96667	4.9	-10
-4.96667	4.93333	-10
-4.96667	4.96667	-10
-4.93333	-5	-10
-4.93333	-4.96667	-10
-4.93333	-4.93333	-10
-4.93333	-4.9	-10
-4.93333	-4.86667	-10
-4.93333	-4.83333	-10
-4.93333	-4.8	-10
-4.93333	-4.76667	-10
-4.93333	-4.73333	-10
-4.93333	-4.7	-10
-4.93333	-4.66667	-10
-4.93333	-4.63333	-10
-4.93333	-4.6	-10
-4.93333	-4.56667	-10
-4.93333	-4.53333	-10
-4.93333	-4.5	-10
-4.93333	-4.46667	-10
-4.93333	-4.43333	-10
-4.93333	-4.4	-10
-4.93333	-4.36667	-10
-4.93333	-4.33333	-10
-4.93333	-4.3	-10
-4.93333	-4.26667	-10
-4.93333	-4.23333	-10
-4.93333	-4.2	-10
-4.93333	-4.16667	-10
-4.93333	-4.13333	-10
-4.93333	-4.1	-10
-4.93333	-4.06667	-10
-4.93333	-4.03333	-10
-4.93333	-4	-10
-4.93333	-3.96667	-10
-4.93333	-3.93333	-10
-4.93333	-3.9	-10
-4.93333	-3.86667	-10
-4.93333	-3.83333	-10
-4.93333	-3.8	-10
-4.93333	-3.76667	-10
-4.93333	-3.73333	-10
-4.93333	-3.7	-10
-4.93333	-3.66667	-10
-4.93333	-3.63333	-10
-4.93333	-3.6	-10
-4.93333	-3.56667	-10
-4.93333	-3.53333	-10
-4.93333	-3.5	-10
-4.93333	-3.46667	-10
-4.93333	-3.43333	-10
-4.93333	-3.4	-10
-4.93333	-3.36667	-10
-4.93333	-3.33333	-10
-4.93333	-3.3	-10
-4.93333	-3.26667	-10
-4.93333	-3.23333	-10
-4.93333	-3.2	-10
-4.93333	-3.16667	-10
-4.93333	-3.13333	-10
-4.93333	-3.1	-10
-4.93333	-3.06667	-10
-4.93333	-3.03333	-10
-4.93333	-3	-10
-4.93333	-2.96667	-9.92286
-4.93333	-2.93333	-9.84711
-4.93333	-2.9	-9.7689
-4.93333	-2.86667	-9.69053
-4.93333	-2.83333	-9.61503
-4.93333	-2.8	-9.53663
-4.93333	-2.76667	-9.45765
-4.93333	-2.73333	-9.37942
-4.93333	-2.7	-9.3025
-4.93333	-2.66667	-9.22553
-4.93333	-2.63333	-9.14967
-4.93333	-2.6	-9.07345
-4.93333	-2.56667	-8.9976
-4.93333	-2.53333	-8.92084
-4.93333	-2.5	-8.84447
-4.93333	-2.46667	-8.76717
-4.93333	-2.43333	-8.69108
-4.93333	-2.4	-8.61477
-4.93333	-2.36667	-8.53731
-4.93333	-2.33333	-8.46171
-4.93333	-2.3	-8.38754
-4.93333	-2.26667	-8.31355
-4.93333	-2.23333	-8.23954
-4.93333	-2.2	-8.16599
-4.93333	-2.16667	-8.09244
-4.93333	-2.13333	-8.01871
-4.93333	-2.1	-7.94501
-4.93333	-2.06667	-7.8721
-4.93333	-2.03333	-7.79959
-4.93333	-2	-7.72777
-4.93333	-1.96667	-7.65571
-4.93333	-1.93333	-7.58456
-4.93333	-1.9	-7.51465
-4.93333	-1.86667	-7.44534
-4.93333	-1.83333	-7.37692
-4.93333	-1.8	-7.3071
-4.93333	-1.76667	-7.23846
-4.93333	-1.73333	-7.16909
-4.93333	-1.7	-7.10129
-4.93333	-1.66667	-7.03493
-4.93333	-1.63333	-6.96822
-4.93333	-1.6	-6.90135
-4.93333	-1.56667	-6.83645
-4.93333	-1.53333	-6.77237
-4.93333	-1.5	-6.70889
-4.93333	-1.46667	-6.64576
-4.93333	-1.43333	-6.58342
-4.93333	-1.4	-6.52161
-4.93333	-1.36667	-6.46092
-4.93333	-1.33333	-6.40085
-4.93333	-1.3	-6.34145
-4.93333	-1.26667	-6.28349
-4.93333	-1.23333	-6.22687
-4.93333	-1.2	-6.17039
-4.93333	-1.16667	-6.11516
-4.93333	-1.13333	-6.06045
-4.93333	-1.1	-6.00634
-4.93333	-1.06667	-5.95442
-4.93333	-1.03333	-5.90357
-4.93333	-1	-5.8529
-4.93333	-0.966667	-5.80466
-4.93333	-0.933333	-5.75711
-4.93333	-0.9	-5.71159
-4.93333	-0.866667	-5.66659
-4.93333	-0.833333	-5.62257
-4.93333	-0.8	-5.57994
-4.93333	-0.766667	-5.5389
-4.93333	-0.733333	-5.4996
-4.93333	-0.7	-5.46162
-4.93333	-0.666667	-5.42486
-4.93333	-0.633333	-5.38997
-4.93333	-0.6	-5.35621
-4.93333	-0.566667	-5.32428
-4.93333	-0.533333	-5.29444
-4.93333	-0.5	-5.26614
-4.93333	-0.466667	-5.23984
-4.93333	-0.433333	-5.21486
-4.93333	-0.4	-5.19222
-4.93333	-0.366667	-5.17057
-4.93333	-0.333333	-5.15091
-4.93333	-0.3	-5.13307
-4.93333	-0.266667	-5.11694
-4.93333	-0.233333	-5.10303
-4.93333	-0.2	-5.09076
-4.93333	-0.166667	-5.08073
-4.93333	-0.133333	-5.07245
-4.93333	-0.1	-5.06617
-4.93333	-0.0666667	-5.0612
-4.93333	-0.0333333	-5.05767
-4.93333	0	-5.05598
-4.93333	0.0333333	-5.0563
-4.93333	0.0666667	-5.05947
-4.93333	0.1	-5.0647
-4.93333	0.133333	-5.07164
-4.93333	0.166667	-5.08032
-4.93333	0.2	-5.09065
-4.93333	0.233333	-5.10361
-4.93333	0.266667	-5.11781
-4.93333	0.3	-5.13338
-4.93333	0.333333	-5.15066
-4.93333	0.366667	-5.1701
-4.93333	0.4	-5.19101
-4.93333	0.433333	-5.21304
-4.93333	0.466667	-5.23804
-4.93333	0.5	-5.26586
-4.93333	0.533333	-5.29492
-4.93333	0.566667	-5.32497
-4.93333	0.6	-5.35657
-4.93333	0.633333	-5.39003
-4.93333	0.666667	-5.42462
-4.93333	0.7	-5.46136
-4.93333	0.733333	-5.50018
-4.93333	0.766667	-5.53898
-4.93333	0.8	-5.57895
-4.93333	0.833333	-5.62144
-4.93333	0.866667	-5.66472
-4.93333	0.9	-5.70875
-4.93333	0.933333	-5.75518
-4.93333	0.966667	-5.80246
-4.93333	1	-5.85032
-4.93333	1.03333	-5.90068
-4.93333	1.06667	-5.95236
-4.93333	1.1	-6.00528
-4.93333	1.13333	-6.0589
-4.93333	1.16667	-6.11284
-4.93333	1.2	-6.16827
-4.93333	1.23333	-6.22403
-4.93333	1.26667	-6.28063
-4.93333	1.3	-6.33925
-4.93333	1.33333	-6.39778
-4.93333	1.36667	-6.4574
-4.93333	1.4	-6.51861
-4.93333	1.43333	-6.5805
-4.93333	1.46667	-6.64324
-4.93333	1.5	-6.70671
-4.93333	1.53333	-6.77078
-4.93333	1.56667	-6.83586
-4.93333	1.6	-6.90134
-4.93333	1.63333	-6.96676
-4.93333	1.66667	-7.03304
-4.93333	1.7	-7.10042
-4.93333	1.73333	-7.16766
-4.93333	1.76667	-7.23561
-4.93333	1.8	-7.3043
-4.93333	1.83333	-7.37354
-4.93333	1.86667	-7.44342
-4.93333	1.9	-7.51303
-4.93333	1.93333	-7.58434
-4.93333	1.96667	-7.65596
-4.93333	2	-7.72814
-4.93333	2.03333	-7.8005
-4.93333	2.06667	-7.87242
-4.93333	2.1	-7.94494
-4.93333	2.13333	-8.01792
-4.93333	2.16667	-8.09203
-4.93333	2.2	-8.16595
-4.93333	2.23333	-8.24064
-4.93333	2.26667	-8.31491
-4.93333	2.3	-8.38981
-4.93333	2.33333	-8.46486
-4.93333	2.36667	-8.54036
-4.93333	2.4	-8.61577
-4.93333	2.43333	-8.69159
-4.93333	2.46667	-8.76758
-4.93333	2.5	-8.84353
-4.93333	2.53333	-8.92019
-4.93333	2.56667	-8.99676
-4.93333	2.6	-9.07358
-4.93333	2.63333	-9.15042
-4.93333	2.66667	-9.22715
-4.93333	2.7	-9.30422
-4.93333	2.73333	-9.38136
-4.93333	2.76667	-9.45846
-4.93333	2.8	-9.5358
-4.93333	2.83333	-9.6131
-4.93333	2.86667	-9.69054
-4.93333	2.9	-9.76787
-4.93333	2.93333	-9.84509
-4.93333	2.96667	-9.92266
-4.93333	3	-10
-4.93333	3.03333	-10
-4.93333	3.06667	-10
-4.93333	3.1	-10
-4.93333	3.13333	-10
-4.93333	3.16667	-10
-4.93333	3.2	-10
-4.93333	3.23333	-10
-4.93333	3.26667	-10
-4.93333	3.3	-10
-4.93333	3.33333	-10
-4.93333	3.36667	-10
-4.93333	3.4	-10
-4.93333	3.43333	-10
-4.93333	3.46667	-10
-4.93333	3.5	-10
-4.93333	3.53333	-10
-4.93333	3.56667	-10
-4.93333	3.6	-10
-4.93333	3.63333	-10
-4.93333	3.66667	-10
-4.93333	3.7	-10
-4.93333	3.73333	-10
-4.93333	3.76667	-10
-4.93333	3.8	-10
-4.93333	3.83333	-10
-4.93333	3.86667	-10
-4.93333	3.9	-10
-4.93333	3.93333	-10
-4.93333	3.96667	-10
-4.93333	4	-10
-4.93333	4.03333	-10
-4.93333	4.06667	-10
-4.93333	4.1	-10
-4.93333	4.13333	-10
-4.93333	4.16667	-10
-4.93333	4.2	-10
-4.93333	4.23333	-10
-4.93333	4.26667	-10
-4.93333	4.3	-10
-4.93333	4.33333	-10
-4.93333	4.36667	-10
-4.93333	4.4	-10
-4.93333	4.43333	-10
-4.93333	4.46667	-10
-4.93333	4.5	-10
-4.93333	4.53333	-10
-4.93333	4.56667	-10
-4.93333	4.6	-10
-4.93333	4.63333	-10
-4.93333	4.66667	-10
-4.93333	4.7	-10
-4.93333	4.73333	-10
-4.93333	4.76667	-10
-4.93333	4.8	-10
-4.93333	4.83333	-10
-4.93333	4.86667	-10
-4.93333	4.9	-10
-4.93333	4.93333	-10
-4.93333	4.96667	-10
-4.9	-5	-10
-4.9	-4.96667	-10
-4.9	-4.93333	-10
-4.9	-4.9	-10
-4.9	-4.86667	-10
-4.9	-4.83333	-10
-4.9	-4.8	-10
-4.9	-4.76667	-10
-4.9	-4.73333	-10
-4.9	-4.7	-10
-4.9	-4.66667	-10
-4.9	-4.63333	-10
-4.9	-4.6	-10
-4.9	-4.56667	-10
-4.9	-4.53333	-10
-4.9	-4.5	-10
-4.9	-4.46667	-10
-4.9	-4.43333	-10
-4.9	-4.4	-10
-4.9	-4.36667	-10
-4.9	-4.33333	-10
-4.9	-4.3	-10
-4.9	-4.26667	-10
-4.9	-4.23333	-10
-4.9	-4.2	-10
-4.9	-4.16667	-10
-4.9	-4.13333	-10
-4.9	-4.1	-10
-4.9	-4.06667	-10
-4.9	-4.03333	-10
-4.9	-4	-10
-4.9	-3.96667	-10
-4.9	-3.93333	-10
-4.9	-3.9	-10
-4.9	-3.86667	-10
-4.9	-3.83333	-10
-4.9	-3.8	-10
-4.9	-3.76667	-10
-4.9	-3.73333	-10
-4.9	-3.7	-10
-4.9	-3.66667	-10
-4.9	-3.63333	-10
-4.9	-3.6	-10
