-5	0.366667	-0.0556126	0.603354
-5	0.4	-0.05279	0.646603
-5	0.433333	-0.0523577	0.694895
-5	0.466667	-0.0531276	0.765953
-5	0.5	-0.0539591	0.841765
-5	0.533333	-0.0468039	0.893554
-5	0.566667	-0.0499115	0.926792
-5	0.6	-0.0474357	0.971924
-5	0.633333	-0.0456846	1.01889
-5	0.666667	-0.0440859	1.06458
-5	0.7	-0.0443027	1.12362
-5	0.733333	-0.0431427	1.17158
-5	0.766667	-0.0384047	1.1967
-5	0.8	-0.0413428	1.2333
-5	0.833333	-0.0468687	1.28267
-5	0.866667	-0.0393283	1.31276
-5	0.9	-0.0412613	1.3487
-5	0.933333	-0.0402318	1.39933
-5	0.966667	-0.0340371	1.43031
-5	1	-0.0331123	1.46382
-5	1.03333	-0.0345453	1.51286
-5	1.06667	-0.0347416	1.55715
-5	1.1	-0.0348926	1.59549
-5	1.13333	-0.0293915	1.62194
-5	1.16667	-0.0332576	1.6454
-5	1.2	-0.0331536	1.66962
-5	1.23333	-0.0285219	1.68593
-5	1.26667	-0.029209	1.71866
-5	1.3	-0.0279591	1.7557
-5	1.33333	-0.0238751	1.77723
-5	1.36667	-0.0243167	1.80267
-5	1.4	-0.025072	1.83344
-5	1.43333	-0.0242378	1.86209
-5	1.46667	-0.0212262	1.88927
-5	1.5	-0.0230792	1.91389
-5	1.53333	-0.0208438	1.93376
-5	1.56667	-0.0186179	1.9564
-5	1.6	-0.0188851	1.97583
-5	1.63333	-0.0163273	1.98111
-5	1.66667	-0.0202244	1.99833
-5	1.7	-0.0183889	2.02129
-5	1.73333	-0.0168562	2.03045
-5	1.76667	-0.0214851	2.04468
-5	1.8	-0.016846	2.06117
-5	1.83333	-0.0167161	2.07907
-5	1.86667	-0.0152349	2.09331
-5	1.9	-0.00961958	2.10478
-5	1.93333	-0.0126403	2.12816
-5	1.96667	-0.00952435	2.15224
-5	2	-0.0128776	2.1715
-5	2.03333	-0.00945999	2.1775
-5	2.06667	-0.0111324	2.17676
-5	2.1	-0.0113213	2.18071
-5	2.13333	-0.0119484	2.19229
-5	2.16667	-0.011912	2.20849
-5	2.2	-0.00806933	2.22487
-5	2.23333	-0.0113869	2.23698
-5	2.26667	-0.00594872	2.23955
-5	2.3	-0.00807143	2.24613
-5	2.33333	-0.00538745	2.25505
-5	2.36667	-0.00526859	2.26329
-5	2.4	-0.00269677	2.27043
-5	2.43333	-0.00585318	2.27891
-5	2.46667	-0.00426498	2.28321
-5	2.5	-0.00537374	2.28398
-5	2.53333	-0.00563271	2.2919
-5	2.56667	-0.00505542	2.29963
-5	2.6	-0.00618705	2.30502
-5	2.63333	-0.00708194	2.30712
-5	2.66667	-0.00429775	2.30574
-5	2.7	-0.00613202	2.30915
-5	2.73333	8.74571e-05	2.31402
-5	2.76667	-0.00127669	2.31676
-5	2.8	0.000621788	2.3178
-5	2.83333	-0.00107332	2.31833
-5	2.86667	-0.000326523	2.32035
-5	2.9	-0.00186914	2.32063
-5	2.93333	-0.000540632	2.32013
-5	2.96667	-0.00416373	2.32192
-5	3	0	1.16197
-5	3.03333	0	0
-5	3.06667	0	0
-5	3.1	0	0
-5	3.13333	0	0
-5	3.16667	0	0
-5	3.2	0	0
-5	3.23333	0	0
-5	3.26667	0	0
-5	3.3	0	0
-5	3.33333	0	0
-5	3.36667	0	0
-5	3.4	0	0
-5	3.43333	0	0
-5	3.46667	0	0
-5	3.5	0	0
-5	3.53333	0	0
-5	3.56667	0	0
-5	3.6	0	0
-5	3.63333	0	0
-5	3.66667	0	0
-5	3.7	0	0
-5	3.73333	0	0
-5	3.76667	0	0
-5	3.8	0	0
-5	3.83333	0	0
-5	3.86667	0	0
-5	3.9	0	0
-5	3.93333	0	0
-5	3.96667	0	0
-5	4	0	0
-5	4.03333	0	0
-5	4.06667	0	0
-5	4.1	0	0
-5	4.13333	0	0
-5	4.16667	0	0
-5	4.2	0	0
-5	4.23333	0	0
-5	4.26667	0	0
-5	4.3	0	0
-5	4.33333	0	0
-5	4.36667	0	0
-5	4.4	0	0
-5	4.43333	0	0
-5	4.46667	0	0
-5	4.5	0	0
-5	4.53333	0	0
-5	4.56667	0	0
-5	4.6	0	0
-5	4.63333	0	0
-5	4.66667	0	0
-5	4.7	0	0
-5	4.73333	0	0
-5	4.76667	0	0
-5	4.8	0	0
-5	4.83333	0	0
-5	4.86667	0	0
-5	4.9	0	0
-5	4.93333	0	0
-5	4.96667	0	0
-5	5	0	0
-4.96667	-5	0	0
-4.96667	-4.96667	0	0
-4.96667	-4.93333	0	0
-4.96667	-4.9	0	0
-4.96667	-4.86667	0	0
-4.96667	-4.83333	0	0
-4.96667	-4.8	0	0
-4.96667	-4.76667	0	0
-4.96667	-4.73333	0	0
-4.96667	-4.7	0	0
-4.96667	-4.66667	0	0
-4.96667	-4.63333	0	0
-4.96667	-4.6	0	0
-4.96667	-4.56667	0	0
-4.96667	-4.53333	0	0
-4.96667	-4.5	0	0
-4.96667	-4.46667	0	0
-4.96667	-4.43333	0	0
-4.96667	-4.4	0	0
-4.96667	-4.36667	0	0
-4.96667	-4.33333	0	0
-4.96667	-4.3	0	0
-4.96667	-4.26667	0	0
-4.96667	-4.23333	0	0
-4.96667	-4.2	0	0
-4.96667	-4.16667	0	0
-4.96667	-4.13333	0	0
-4.96667	-4.1	0	0
-4.96667	-4.06667	0	0
-4.96667	-4.03333	0	0
-4.96667	-4	0	0
-4.96667	-3.96667	0	0
-4.96667	-3.93333	0	0
-4.96667	-3.9	0	0
-4.96667	-3.86667	0	0
-4.96667	-3.83333	0	0
-4.96667	-3.8	0	0
-4.96667	-3.76667	0	0
-4.96667	-3.73333	0	0
-4.96667	-3.7	0	0
-4.96667	-3.66667	0	0
-4.96667	-3.63333	0	0
-4.96667	-3.6	0	0
-4.96667	-3.56667	0	0
-4.96667	-3.53333	0	0
-4.96667	-3.5	0	0
-4.96667	-3.46667	0	0
-4.96667	-3.43333	0	0
-4.96667	-3.4	0	0
-4.96667	-3.36667	0	0
-4.96667	-3.33333	0	0
-4.96667	-3.3	0	0
-4.96667	-3.26667	0	0
-4.96667	-3.23333	0	0
-4.96667	-3.2	0	0
-4.96667	-3.16667	0	0
-4.96667	-3.13333	0	0
-4.96667	-3.1	0	0
-4.96667	-3.06667	0	0
-4.96667	-3.03333	0	0
-4.96667	-3	0	-1.19006
-4.96667	-2.96667	0.0199474	-2.32348
-4.96667	-2.93333	0.0221374	-2.27442
-4.96667	-2.9	-0.00811277	-2.30765
-4.96667	-2.86667	-0.0208104	-2.31642
-4.96667	-2.83333	-0.00325352	-2.29317
-4.96667	-2.8	-0.0264079	-2.32261
-4.96667	-2.76667	-0.0353194	-2.34639
-4.96667	-2.73333	-0.0372427	-2.33987
-4.96667	-2.7	-0.0202046	-2.32889
-4.96667	-2.66667	-0.0112178	-2.3023
-4.96667	-2.63333	-0.00269989	-2.28018
-4.96667	-2.6	-0.0163955	-2.26405
-4.96667	-2.56667	-0.0253586	-2.27623
-4.96667	-2.53333	-0.0311597	-2.28898
-4.96667	-2.5	-0.0315032	-2.29216
-4.96667	-2.46667	-0.0391635	-2.30969
-4.96667	-2.43333	-0.0277621	-2.30188
-4.96667	-2.4	-0.0324144	-2.29621
-4.96667	-2.36667	-0.0399414	-2.31569
-4.96667	-2.33333	-0.0173774	-2.28915
-4.96667	-2.3	0.000980008	-2.24208
-4.96667	-2.26667	0.00374861	-2.20891
-4.96667	-2.23333	-0.00855011	-2.19093
-4.96667	-2.2	-0.0144973	-2.20746
-4.96667	-2.16667	-0.00890047	-2.21094
-4.96667	-2.13333	-0.0140103	-2.20609
-4.96667	-2.1	-0.0173138	-2.19543
-4.96667	-2.06667	-0.0219591	-2.17771
-4.96667	-2.03333	-0.0203474	-2.17098
-4.96667	-2	-0.0148801	-2.15118
-4.96667	-1.96667	-0.0230505	-2.13502
-4.96667	-1.93333	-0.0291677	-2.11962
-4.96667	-1.9	-0.0233956	-2.10309
-4.96667	-1.86667	-0.0104527	-2.07275
-4.96667	-1.83333	-0.0143907	-2.04614
-4.96667	-1.8	-0.0403808	-2.05134
-4.96667	-1.76667	-0.0449501	-2.06147
-4.96667	-1.73333	-0.0525477	-2.06338
-4.96667	-1.7	-0.0403383	-2.03515
-4.96667	-1.66667	-0.0299773	-1.98588
-4.96667	-1.63333	-0.0507131	-1.96886
-4.96667	-1.6	-0.0647696	-1.97955
-4.96667	-1.56667	-0.0457798	-1.95157
-4.96667	-1.53333	-0.0428212	-1.91515
-4.96667	-1.5	-0.042397	-1.8991
-4.96667	-1.46667	-0.0445252	-1.88457
-4.96667	-1.43333	-0.0432555	-1.86739
-4.96667	-1.4	-0.0427791	-1.84497
-4.96667	-1.36667	-0.0348449	-1.81125
-4.96667	-1.33333	-0.0415773	-1.77987
-4.96667	-1.3	-0.0501257	-1.76331
-4.96667	-1.26667	-0.0448791	-1.73271
-4.96667	-1.23333	-0.0354264	-1.70134
-4.96667	-1.2	-0.0345303	-1.68265
-4.96667	-1.16667	-0.0300194	-1.6474
-4.96667	-1.13333	-0.0417117	-1.61478
-4.96667	-1.1	-0.0505849	-1.59389
-4.96667	-1.06667	-0.0422237	-1.54609
-4.96667	-1.03333	-0.0478503	-1.5051
-4.96667	-1	-0.058848	-1.47875
-4.96667	-0.966667	-0.0525774	-1.44236
-4.96667	-0.933333	-0.0551419	-1.40499
-4.96667	-0.9	-0.0448991	-1.3586
-4.96667	-0.866667	-0.0500085	-1.31108
-4.96667	-0.833333	-0.0664621	-1.27784
-4.96667	-0.8	-0.0783903	-1.24621
-4.96667	-0.766667	-0.0804555	-1.20578
-4.96667	-0.733333	-0.0795303	-1.15982
-4.96667	-0.7	-0.0762088	-1.12025
-4.96667	-0.666667	-0.0784449	-1.07505
-4.96667	-0.633333	-0.0803867	-1.02771
-4.96667	-0.6	-0.0832063	-0.984477
-4.96667	-0.566667	-0.0819586	-0.931654
-4.96667	-0.533333	-0.0765742	-0.879077
-4.96667	-0.5	-0.0740819	-0.820529
-4.96667	-0.466667	-0.0752441	-0.766686
-4.96667	-0.433333	-0.0779706	-0.716544
-4.96667	-0.4	-0.0742197	-0.660885
-4.96667	-0.366667	-0.082467	-0.614137
-4.96667	-0.333333	-0.0817473	-0.56299
-4.96667	-0.3	-0.0819248	-0.506716
-4.96667	-0.266667	-0.0851873	-0.451342
-4.96667	-0.233333	-0.0830634	-0.395589
-4.96667	-0.2	-0.0836741	-0.336074
-4.96667	-0.166667	-0.0820684	-0.27921
-4.96667	-0.133333	-0.0798079	-0.221945
-4.96667	-0.1	-0.0772476	-0.163957
-4.96667	-0.0666667	-0.0831856	-0.114141
-4.96667	-0.0333333	-0.0908847	-0.0672387
-4.96667	0	-0.0945566	-0.0180834
-4.96667	0.0333333	-0.0956201	0.0421354
-4.96667	0.0666667	-0.0862463	0.114024
-4.96667	0.1	-0.0829281	0.185693
-4.96667	0.133333	-0.0862884	0.237297
-4.96667	0.166667	-0.0846379	0.28529
-4.96667	0.2	-0.0860342	0.346154
-4.96667	0.233333	-0.0819823	0.406777
-4.96667	0.266667	-0.0852977	0.457465
-4.96667	0.3	-0.089527	0.49574
-4.96667	0.333333	-0.0892714	0.544996
-4.96667	0.366667	-0.0862644	0.604799
-4.96667	0.4	-0.0873495	0.64823
-4.96667	0.433333	-0.0886516	0.694726
-4.96667	0.466667	-0.0768377	0.765152
-4.96667	0.5	-0.0623738	0.844927
-4.96667	0.533333	-0.0654811	0.895578
-4.96667	0.566667	-0.0692156	0.926476
-4.96667	0.6	-0.0673855	0.974037
-4.96667	0.633333	-0.0653399	1.02056
-4.96667	0.666667	-0.0656314	1.06527
-4.96667	0.7	-0.0598756	1.1241
-4.96667	0.733333	-0.0557618	1.17453
-4.96667	0.766667	-0.0671972	1.1976
-4.96667	0.8	-0.070999	1.22907
-4.96667	0.833333	-0.0635924	1.28368
-4.96667	0.866667	-0.0670495	1.31556
-4.96667	0.9	-0.0667442	1.34825
-4.96667	0.933333	-0.0588905	1.40294
-4.96667	0.966667	-0.0603881	1.43387
-4.96667	1	-0.0620699	1.46356
-4.96667	1.03333	-0.0509321	1.51204
-4.96667	1.06667	-0.0443938	1.55697
-4.96667	1.1	-0.0390778	1.59817
-4.96667	1.13333	-0.0416778	1.62276
-4.96667	1.16667	-0.0476337	1.64352
-4.96667	1.2	-0.0465642	1.67199
-4.96667	1.23333	-0.0493971	1.68791
-4.96667	1.26667	-0.0471753	1.71894
-4.96667	1.3	-0.0397185	1.75837
-4.96667	1.33333	-0.0456005	1.77905
-4.96667	1.36667	-0.0446264	1.80207
-4.96667	1.4	-0.0358494	1.83348
-4.96667	1.43333	-0.0315995	1.86401
-4.96667	1.46667	-0.0284951	1.88985
-4.96667	1.5	-0.0278074	1.91409
-4.96667	1.53333	-0.0292702	1.93599
-4.96667	1.56667	-0.0242044	1.95738
-4.96667	1.6	-0.0272146	1.97698
-4.96667	1.63333	-0.0366077	1.98044
-4.96667	1.66667	-0.0329071	1.9973
-4.96667	1.7	-0.0300314	2.02297
-4.96667	1.73333	-0.034801	2.0289
-4.96667	1.76667	-0.0326229	2.04469
-4.96667	1.8	-0.0299075	2.06356
-4.96667	1.83333	-0.0248141	2.07988
-4.96667	1.86667	-0.0221986	2.09686
-4.96667	1.9	-0.0257962	2.10607
-4.96667	1.93333	-0.0131781	2.12821
-4.96667	1.96667	-0.00999929	2.15212
-4.96667	2	-0.00845604	2.17153
-4.96667	2.03333	-0.013437	2.17837
-4.96667	2.06667	-0.0216576	2.17583
-4.96667	2.1	-0.0235276	2.1803
-4.96667	2.13333	-0.0199712	2.192
-4.96667	2.16667	-0.00953988	2.21042
-4.96667	2.2	-0.00796569	2.22514
-4.96667	2.23333	-0.00526668	2.23804
-4.96667	2.26667	-0.0105638	2.24121
-4.96667	2.3	-0.00727185	2.24641
-4.96667	2.33333	-0.00733072	2.25645
-4.96667	2.36667	-0.0040264	2.26464
-4.96667	2.4	-0.00698998	2.27013
-4.96667	2.43333	-0.00598447	2.27812
-4.96667	2.46667	-0.00877172	2.28345
-4.96667	2.5	-0.0101655	2.28329
-4.96667	2.53333	-0.00362887	2.29206
-4.96667	2.56667	-0.00352237	2.29935
-4.96667	2.6	-0.0023751	2.304
-4.96667	2.63333	-0.00374346	2.30806
-4.96667	2.66667	-0.0059147	2.30621
-4.96667	2.7	-0.00236124	2.31134
-4.96667	2.73333	-0.00190325	2.31645
-4.96667	2.76667	-0.00287381	2.31702
-4.96667	2.8	-0.00215722	2.3179
-4.96667	2.83333	-0.000978662	2.31786
-4.96667	2.86667	0.00059099	2.31995
-4.96667	2.9	0.000215518	2.32052
-4.96667	2.93333	-0.00166839	2.31898
-4.96667	2.96667	0.00181182	2.32219
-4.96667	3	0	1.16406
-4.96667	3.03333	0	0
-4.96667	3.06667	0	0
-4.96667	3.1	0	0
-4.96667	3.13333	0	0
-4.96667	3.16667	0	0
-4.96667	3.2	0	0
-4.96667	3.23333	0	0
-4.96667	3.26667	0	0
-4.96667	3.3	0	0
-4.96667	3.33333	0	0
-4.96667	3.36667	0	0
-4.96667	3.4	0	0
-4.96667	3.43333	0	0
-4.96667	3.46667	0	0
-4.96667	3.5	0	0
-4.96667	3.53333	0	0
-4.96667	3.56667	0	0
-4.96667	3.6	0	0
-4.96667	3.63333	0	0
-4.96667	3.66667	0	0
-4.96667	3.7	0	0
-4.96667	3.73333	0	0
-4.96667	3.76667	0	0
-4.96667	3.8	0	0
-4.96667	3.83333	0	0
-4.96667	3.86667	0	0
-4.96667	3.9	0	0
-4.96667	3.93333	0	0
-4.96667	3.96667	0	0
-4.96667	4	0	0
-4.96667	4.03333	0	0
-4.96667	4.06667	0	0
-4.96667	4.1	0	0
-4.96667	4.13333	0	0
-4.96667	4.16667	0	0
-4.96667	4.2	0	0
-4.96667	4.23333	0	0
-4.96667	4.26667	0	0
-4.96667	4.3	0	0
-4.96667	4.33333	0	0
-4.96667	4.36667	0	0
-4.96667	4.4	0	0
-4.96667	4.43333	0	0
-4.96667	4.46667	0	0
-4.96667	4.5	0	0
-4.96667	4.53333	0	0
-4.96667	4.56667	0	0
-4.96667	4.6	0	0
-4.96667	4.63333	0	0
-4.96667	4.66667	0	0
-4.96667	4.7	0	0
-4.96667	4.73333	0	0
-4.96667	4.76667	0	0
-4.96667	4.8	0	0
-4.96667	4.83333	0	0
-4.96667	4.86667	0	0
-4.96667	4.9	0	0
-4.96667	4.93333	0	0
-4.96667	4.96667	0	0
-4.96667	5	0	0
-4.93333	-5	0	0
-4.93333	-4.96667	0	0
-4.93333	-4.93333	0	0
-4.93333	-4.9	0	0
-4.93333	-4.86667	0	0
-4.93333	-4.83333	0	0
-4.93333	-4.8	0	0
-4.93333	-4.76667	0	0
-4.93333	-4.73333	0	0
-4.93333	-4.7	0	0
-4.93333	-4.66667	0	0
-4.93333	-4.63333	0	0
-4.93333	-4.6	0	0
-4.93333	-4.56667	0	0
-4.93333	-4.53333	0	0
-4.93333	-4.5	0	0
-4.93333	-4.46667	0	0
-4.93333	-4.43333	0	0
-4.93333	-4.4	0	0
-4.93333	-4.36667	0	0
-4.93333	-4.33333	0	0
-4.93333	-4.3	0	0
-4.93333	-4.26667	0	0
-4.93333	-4.23333	0	0
-4.93333	-4.2	0	0
-4.93333	-4.16667	0	0
-4.93333	-4.13333	0	0
-4.93333	-4.1	0	0
-4.93333	-4.06667	0	0
-4.93333	-4.03333	0	0
-4.93333	-4	0	0
-4.93333	-3.96667	0	0
-4.93333	-3.93333	0	0
-4.93333	-3.9	0	0
-4.93333	-3.86667	0	0
-4.93333	-3.83333	0	0
-4.93333	-3.8	0	0
-4.93333	-3.76667	0	0
-4.93333	-3.73333	0	0
-4.93333	-3.7	0	0
-4.93333	-3.66667	0	0
-4.93333	-3.63333	0	0
-4.93333	-3.6	0	0
-4.93333	-3.56667	0	0
-4.93333	-3.53333	0	0
-4.93333	-3.5	0	0
-4.93333	-3.46667	0	0
-4.93333	-3.43333	0	0
-4.93333	-3.4	0	0
-4.93333	-3.36667	0	0
-4.93333	-3.33333	0	0
-4.93333	-3.3	0	0
-4.93333	-3.26667	0	0
-4.93333	-3.23333	0	0
-4.93333	-3.2	0	0
-4.93333	-3.16667	0	0
-4.93333	-3.13333	0	0
-4.93333	-3.1	0	0
-4.93333	-3.06667	0	0
-4.93333	-3.03333	0	0
-4.93333	-3	0	-1.15713
-4.93333	-2.96667	-0.00308678	-2.29329
-4.93333	-2.93333	0.0123851	-2.30944
-4.93333	-2.9	-0.00609574	-2.34874
-4.93333	-2.86667	-0.0225058	-2.30794
-4.93333	-2.83333	-0.00562512	-2.30846
-4.93333	-2.8	-0.0292576	-2.36076
-4.93333	-2.76667	-0.0472248	-2.35829
-4.93333	-2.73333	-0.0387414	-2.32723
-4.93333	-2.7	-0.0218981	-2.30833
-4.93333	-2.66667	-0.0124965	-2.29247
-4.93333	-2.63333	-0.004485	-2.28115
-4.93333	-2.6	-0.0192784	-2.28109
-4.93333	-2.56667	-0.0219774	-2.28917
-4.93333	-2.53333	-0.0309144	-2.29693
-4.93333	-2.5	-0.0337966	-2.30501
-4.93333	-2.46667	-0.0397532	-2.30086
-4.93333	-2.43333	-0.0294051	-2.28602
-4.93333	-2.4	-0.0368458	-2.30642
-4.93333	-2.36667	-0.0471015	-2.29584
-4.93333	-2.33333	-0.0310056	-2.24657
-4.93333	-2.3	-0.00732643	-2.22244
-4.93333	-2.26667	-0.0043025	-2.22009
-4.93333	-2.23333	-0.0145707	-2.21335
-4.93333	-2.2	-0.0227599	-2.20644
-4.93333	-2.16667	-0.0152325	-2.20926
-4.93333	-2.13333	-0.0260221	-2.21151
-4.93333	-2.1	-0.0363367	-2.19923
-4.93333	-2.06667	-0.0408948	-2.18133
-4.93333	-2.03333	-0.0343768	-2.16492
-4.93333	-2	-0.0275081	-2.15806
-4.93333	-1.96667	-0.0393012	-2.14806
-4.93333	-1.93333	-0.0454763	-2.11591
-4.93333	-1.9	-0.0385545	-2.0884
-4.93333	-1.86667	-0.025705	-2.06597
-4.93333	-1.83333	-0.0334025	-2.07351
-4.93333	-1.8	-0.0545778	-2.077
-4.93333	-1.76667	-0.0568968	-2.07013
-4.93333	-1.73333	-0.0658968	-2.05746
-4.93333	-1.7	-0.0605658	-2.01249
-4.93333	-1.66667	-0.0558488	-1.99606
-4.93333	-1.63333	-0.0731897	-2.00365
-4.93333	-1.6	-0.0782661	-1.9766
-4.93333	-1.56667	-0.0662356	-1.93467
-4.93333	-1.53333	-0.0635605	-1.91331
-4.93333	-1.5	-0.0607255	-1.89918
-4.93333	-1.46667	-0.0589507	-1.88204
-4.93333	-1.43333	-0.0624664	-1.86231
-4.93333	-1.4	-0.0590413	-1.83759
-4.93333	-1.36667	-0.0600627	-1.81142
-4.93333	-1.33333	-0.0679166	-1.792
-4.93333	-1.3	-0.0720855	-1.76033
-4.93333	-1.26667	-0.0660408	-1.71873
-4.93333	-1.23333	-0.0640694	-1.69645
-4.93333	-1.2	-0.0672543	-1.6757
-4.93333	-1.16667	-0.0683995	-1.64921
-4.93333	-1.13333	-0.0744864	-1.63224
-4.93333	-1.1	-0.084855	-1.59032
-4.93333	-1.06667	-0.0795142	-1.54153
-4.93333	-1.03333	-0.0847381	-1.5229
-4.93333	-1	-0.0941536	-1.48362
-4.93333	-0.966667	-0.0926339	-1.43686
-4.93333	-0.933333	-0.0922462	-1.39616
-4.93333	-0.9	-0.0853665	-1.35775
-4.93333	-0.866667	-0.0962837	-1.33532
-4.93333	-0.833333	-0.11359	-1.29973
-4.93333	-0.8	-0.120366	-1.25493
-4.93333	-0.766667	-0.117894	-1.20514
-4.93333	-0.733333	-0.123071	-1.15919
-4.93333	-0.7	-0.123089	-1.12111
-4.93333	-0.666667	-0.127939	-1.07477
-4.93333	-0.633333	-0.123058	-1.02968
-4.93333	-0.6	-0.127659	-0.985389
-4.93333	-0.566667	-0.127416	-0.926535
-4.93333	-0.533333	-0.122321	-0.872066
-4.93333	-0.5	-0.123086	-0.819082
